level,sigma,k,n,chunk,pred,lin,chunk_lin,floor,dev,rho,rho_total,rel
worlds/l/catapult.json,0.2,6,980,0.2521797716617584,0.07726360112428665,1.9784263372421265,2.2292182445526123,0.23386290669441223,0.19371365010738373,-24.606188534490116,-6.8453014855439465,0.3063830243605666
worlds/l/catapult.json,0.2,7,976,0.3165087103843689,0.11973608285188675,0.1381731480360031,0.3366999328136444,0.2866680920124054,0.21871551871299744,-0.1539808614494511,0.5634459858365183,0.3783026467312036
worlds/l/catapult.json,0.4,1,1020,0.09859328716993332,0.08206558972597122,0.1698124259710312,0.19796884059906006,0.054852548986673355,0.1824154406785965,-1.0692281203127796,-0.7223528177769958,0.8323648808313359
worlds/l/catapult.json,0.4,2,1016,0.18947800993919373,0.15458711981773376,0.1827966868877411,0.2655743360519409,0.12327572703361511,0.2415463775396347,-0.18248329552467157,0.03526173329346649,0.8158578394788031
worlds/l/catapult.json,0.4,3,1008,0.19242674112319946,0.10952500253915787,0.18664520978927612,0.2816808223724365,0.14636051654815674,0.2771633565425873,-0.7041333527707145,0.03004536323889495,0.5691776615862111
worlds/l/catapult.json,0.4,4,996,0.2649991810321808,0.15409736335277557,0.32008999586105347,0.4610569477081299,0.21193145215511322,0.3142591714859009,-1.0771932036777971,-0.20789050975286827,0.5815012814475922
worlds/l/catapult.json,0.4,5,992,0.2750258147716522,0.16452062129974365,0.8450711369514465,1.0663201808929443,0.21641986072063446,0.3192797005176544,-4.136566652102494,-2.0726975126065534,0.5982006504965414
worlds/l/catapult.json,0.4,6,980,0.29926443099975586,0.1835060864686966,3.283076047897339,3.494311571121216,0.23386290669441223,0.3302924335002899,-16.890829187605082,-9.970485322727903,0.613190434478484
worlds/l/catapult.json,0.4,7,976,0.33075758814811707,0.2426324039697647,0.45697030425071716,0.6897536516189575,0.2866680920124054,0.37739866971969604,-0.8833853054007652,-0.38158675908012896,0.7335656464549836
worlds/l/cartpole_thrust.json,0.05,1,1004,0.014451838098466396,0.0023617814294993877,0.00043785999878309667,0.013046719133853912,0.013420216739177704,0.023285625502467155,0.8146060455408412,0.9697021239928254,0.1634242933949015
worlds/l/cartpole_thrust.json,0.05,2,984,0.034517768770456314,0.0038745396304875612,0.0008249611128121614,0.03160027787089348,0.032180264592170715,0.0325564406812191,0.7870815138085578,0.9761003928643777,0.11224768484467547
worlds/l/cartpole_thrust.json,0.05,3,944,0.062066491693258286,0.011748332530260086,0.0035688846837729216,0.0552414208650589,0.05153374746441841,0.04112811014056206,0.6962220234590251,0.9424990105545055,0.18928623496752597
worlds/l/cartpole_thrust.json,0.05,4,916,0.06674276292324066,0.01459449902176857,0.005239473190158606,0.06058570370078087,0.058784499764442444,0.04829341918230057,0.6409967082567467,0.9214975083338338,0.21866788821064198
worlds/l/cartpole_thrust.json,0.05,5,904,0.07039414346218109,0.023706521838903427,0.012017426081001759,0.06655148416757584,0.05901728942990303,0.05364977568387985,0.4930751055483541,0.8292837231912898,0.3367683826089828
worlds/l/cartpole_thrust.json,0.05,6,873,0.12120132893323898,0.04703604802489281,0.027819573879241943,0.12679226696491241,0.10398167371749878,0.058378275483846664,0.40854780434531746,0.7704680788230818,0.38808194958655573
worlds/l/cartpole_thrust.json,0.05,7,844,0.1642182320356369,0.06271098554134369,0.04034266620874405,0.17397619783878326,0.1423327922821045,0.06570272147655487,0.3566890097406108,0.7543350351014051,0.381875902352516
worlds/l/cartpole_thrust.json,0.1,1,1004,0.019584093242883682,0.007632664870470762,0.0021133103873580694,0.013385195285081863,0.013420216739177704,0.04462725296616554,0.723122864265397,0.892090465402273,0.38973797641840074
worlds/l/cartpole_thrust.json,0.1,2,984,0.0446094311773777,0.015911860391497612,0.011367520317435265,0.03898736834526062,0.032180264592170715,0.0644378736615181,0.2855945164331999,0.7451767481133014,0.35669274347454183
worlds/l/cartpole_thrust.json,0.1,3,944,0.08258473873138428,0.039233069866895676,0.016579240560531616,0.062415096908807755,0.05153374746441841,0.07998616993427277,0.5774166891150939,0.799245710342956,0.47506440620349294
worlds/l/cartpole_thrust.json,0.1,4,916,0.07718927413225174,0.041438907384872437,0.02740735374391079,0.07689189165830612,0.058784499764442444,0.09236934036016464,0.33860819520748187,0.6449331328475434,0.53684799929422
worlds/l/cartpole_thrust.json,0.1,5,904,0.08599977940320969,0.07060825824737549,0.057823747396469116,0.11514674127101898,0.05901728942990303,0.10530959814786911,0.18106254379078346,0.32762911954270646,0.8210283646929941
worlds/l/cartpole_thrust.json,0.1,6,871,0.12780316174030304,0.1075253039598465,0.1357763409614563,0.240921288728714,0.10422004014253616,0.11729200184345245,-0.2627384993225379,-0.062386400403417364,0.8413352415986288
worlds/l/cartpole_thrust.json,0.1,7,844,0.1711810976266861,0.14357250928878784,0.29300597310066223,0.43311259150505066,0.1423327922821045,0.13112306594848633,-1.040822261532656,-0.7116724753083039,0.838717073785171
worlds/l/cartpole_thrust.json,0.2,1,1004,0.03160742297768593,0.022601090371608734,0.009359127841889858,0.019574180245399475,0.013420216739177704,0.07850515097379684,0.5858992779548945,0.7038946247374493,0.7150564089822999
worlds/l/cartpole_thrust.json,0.2,2,984,0.07993827015161514,0.06985671818256378,0.07669490575790405,0.09862403571605682,0.032180264592170715,0.12060746550559998,-0.09788876078417141,0.04057336226515229,0.873883285816291
worlds/l/cartpole_thrust.json,0.2,3,942,0.12184774875640869,0.1144968643784523,0.10209549963474274,0.13958770036697388,0.05164291709661484,0.15900163352489471,0.10831182854683863,0.16210598327223558,0.9396715618221895
worlds/l/cartpole_thrust.json,0.2,4,916,0.14382627606391907,0.15947216749191284,0.1525377333164215,0.18862804770469666,0.058784499764442444,0.1914377212524414,0.043483664168814884,-0.0605693027095473,1.108783261697191
