level,sigma,k,n,chunk,pred,lin,lin_clip,chunk_lin,floor,dev,rho,rho_clip,rho_total,rel
worlds/l/hard_lunar_lander.json,0.1,4,935,0.03755556792020798,0.00750071881338954,0.0028902702033519745,0.0028902702033519745,0.03376289829611778,0.03169649839401245,0.1327250599861145,0.6146675705010365,0.6146675705010365,0.9230401678522675,0.19972321625719677
worlds/l/hard_lunar_lander.json,0.1,5,922,0.053418975323438644,0.032317157834768295,0.01969752088189125,0.01969752088189125,0.04249311238527298,0.028964854776859283,0.1659298688173294,0.3904934034545654,0.3904934034545654,0.6312635957049411,0.6049752478233796
worlds/l/hard_lunar_lander.json,0.1,6,907,0.051002200692892075,0.02025751955807209,0.01428346335887909,0.0140314269810915,0.047122590243816376,0.038116227835416794,0.18720397353172302,0.2949056118182295,0.3073472326724056,0.7199441756467244,0.39718912679968493
worlds/l/hard_lunar_lander.json,0.1,7,890,0.052585192024707794,0.01660686917603016,0.008335575461387634,0.008048773743212223,0.0440937764942646,0.03956948220729828,0.20491620898246765,0.4980646036870727,0.5153346691723462,0.8414843582301447,0.3158088529604916
worlds/l/hard_lunar_lander.json,0.2,1,1004,0.025480352342128754,0.02277299389243126,0.0122730303555727,0.0122730303555727,0.016787167638540268,0.00868110079318285,0.10890375822782516,0.4610708449866262,0.4610708449866262,0.5183335696939837,0.8937472130155282
worlds/l/hard_lunar_lander.json,0.2,2,979,0.041005685925483704,0.031082971021533012,0.016000088304281235,0.016000088304281235,0.03112465888261795,0.02683316171169281,0.16519637405872345,0.4852458507522647,0.4852458507522647,0.6098080560496685,0.7580161219109361
worlds/l/hard_lunar_lander.json,0.2,3,952,0.05389228090643883,0.028892910107970238,0.01667633093893528,0.01667633093893528,0.03899579495191574,0.03247079253196716,0.20578977465629578,0.42282273136844595,0.42282273136844595,0.6905617899549161,0.5361233486875526
worlds/l/hard_lunar_lander.json,0.2,4,934,0.05440644547343254,0.030411995947360992,0.027045395225286484,0.02385866455733776,0.05356017127633095,0.03172129765152931,0.25030791759490967,0.1106997622879351,0.2154850803402102,0.5029008973120079,0.558977813799867
worlds/l/hard_lunar_lander.json,0.2,5,921,0.07689506560564041,0.06314247846603394,0.03864199295639992,0.03864199295639992,0.05547528341412544,0.028984952718019485,0.30505961179733276,0.3880190658466709,0.3880190658466709,0.497471097110743,0.8211512399230244
worlds/l/hard_lunar_lander.json,0.2,6,905,0.08099225163459778,0.07602277398109436,0.05631296709179878,0.052355289459228516,0.06874822825193405,0.038087498396635056,0.34567490220069885,0.25926187452982297,0.3113209803124465,0.3047116735825708,0.9386425546492575
worlds/l/hard_lunar_lander.json,0.2,7,884,0.07517091929912567,0.06360866874456406,0.03643229231238365,0.035864315927028656,0.05450332909822464,0.036449626088142395,0.38895323872566223,0.42724328253612254,0.4361725117837246,0.5153406044243043,0.8461871869818134
worlds/l/hard_lunar_lander.json,0.4,1,1004,0.03147229552268982,0.02867460623383522,0.020038217306137085,0.020038217306137085,0.02538343332707882,0.00868110079318285,0.1847495287656784,0.3011859642385408,0.3011859642385408,0.36330614042148224,0.9111062843561056
worlds/l/hard_lunar_lander.json,0.4,2,977,0.07183961570262909,0.06300462037324905,0.04387941583991051,0.04387941583991051,0.05433621630072594,0.026863694190979004,0.286920428276062,0.3035524128236611,0.3035524128236611,0.38920308230010947,0.8770177813039622
worlds/l/hard_lunar_lander.json,0.4,3,950,0.09270814806222916,0.09219768643379211,0.07763808220624924,0.07721977680921555,0.07674382627010345,0.032560449093580246,0.3700050711631775,0.15791724055894008,0.16245428929859673,0.162553844197862,0.9944938860379953
worlds/l/hard_lunar_lander.json,0.4,4,932,0.10140078514814377,0.0891336128115654,0.0672314316034317,0.0672314316034317,0.08538484573364258,0.03188874572515488,0.45350223779678345,0.24572302768021326,0.24572302768021326,0.3369732640116304,0.8790229058023923
worlds/l/hard_lunar_lander.json,0.4,5,922,0.15278121829032898,0.15097463130950928,0.11102060228586197,0.108930304646492,0.11512261629104614,0.02901672013103962,0.5543785095214844,0.26464067954395964,0.2784860363515196,0.2733360583963248,0.9881753333227998
