level,predictor,k,n,frac,pred,lin,lin_clip,chunk,chunk_lin_clip,rs_pred,top_pred,d_pred,rs_noise,top_noise,d_noise,e,e_pred,e_noise,je,je_pred,je_noise,cos_fix,cos_spur,clip,rho_clip,res,rho_chunk,share_pred,top1_pred,share_noise,top1_noise,bound_dims
worlds_l_car_launch,oracle,11,388,0.7578125,78.29803466796875,39.845977783203125,36.152225494384766,88.98145294189453,51.82080078125,0.0,0.0,0.0,13.711737632751465,12.47026252746582,531.3915405273438,1.2523441314697266,0.0,1.2523441314697266,0.34935280680656433,0.0,0.34935280680656433,0.8309205174446106,0.0,0.0335051529109478,0.5382741642533919,0.5089013785872696,0.41762244751061417,,,0.02580345486709136,0.02346718300236874,2
worlds_l_car_launch,oracle,12,384,0.75,106.99588775634766,48.83928298950195,48.65092468261719,102.80267333984375,72.5541000366211,0.0,0.0,0.0,15.392704963684082,12.300146102905273,595.9231567382812,1.4062503576278687,0.0,1.4062503576278687,0.3285336196422577,0.0,0.3285336196422577,0.8400981426239014,0.0,0.0403645820915699,0.5453009858340943,0.4564594398311771,0.29423917025219093,,,0.025830016487250355,0.020640490244126015,2
worlds_l_car_launch,oracle,13,372,0.7265625,122.89447784423828,53.00189208984375,53.06402587890625,112.75932312011719,66.42709350585938,0.0,0.0,0.0,19.001850128173828,17.048280715942383,552.0015869140625,1.4142862558364868,0.0,1.4142862558364868,0.2845321297645569,0.0,0.2845321297645569,0.7821847796440125,0.0,0.037634409964084625,0.5682147252689265,0.43127968822993507,0.4108948895064072,,,0.03442354257422108,0.030884477726323127,2
worlds_l_car_launch,oracle,14,354,0.69140625,121.53313446044922,69.77410888671875,70.48112487792969,117.13920593261719,80.97086334228516,0.0,0.0,0.0,19.89788246154785,18.443870544433594,666.911865234375,1.5502164363861084,0.0,1.5502164363861084,0.2550055980682373,0.0,0.2550055682659149,0.7701312303543091,0.0,0.02401129901409149,0.42006659179133976,0.574115933045613,0.3087637678809041,,,0.02983585013074415,0.027655634133832367,2
worlds_l_car_launch,oracle,15,336,0.65625,76.21859741210938,31.016347885131836,31.970857620239258,102.62220764160156,51.19623565673828,0.0,0.0,0.0,19.023242950439453,18.021129608154297,693.039794921875,1.7241613864898682,0.0,1.7241613864898682,0.3105708062648773,0.0,0.3105708062648773,0.734768807888031,0.0,0.032738097012043,0.5805373136509617,0.406939368320153,0.5011193304714674,,,0.027448990793643973,0.02600302282812747,2
worlds_l_car_launch,oracle,16,323,0.630859375,127.96378326416016,79.82611083984375,76.72358703613281,127.96378326416016,76.72359466552734,0.0,0.0,0.0,22.643108367919922,17.72012710571289,1007.0237426757812,2.01496958732605,0.0,2.01496958732605,0.43216750025749207,0.0,0.43216755986213684,0.7384874224662781,0.0,0.046439629048109055,0.4004273312414529,0.6238179960267031,0.40042727161993863,,,0.02248517826179004,0.017596533581848244,2
worlds_l_car_launch,oracle,17,311,0.607421875,118.10425567626953,72.48951721191406,70.23226928710938,116.67540740966797,70.22874450683594,0.0,0.0,0.0,14.759855270385742,13.654184341430664,924.3679809570312,2.0445497035980225,0.0,2.0445497035980225,0.33228176832199097,0.0,0.33228176832199097,0.7936397194862366,0.0,0.04662379249930382,0.40533667576196397,0.6137756577596318,0.3980844287069819,,,0.01596751031456578,0.014771373114086014,2
worlds_l_car_launch,oracle,18,296,0.578125,87.87870788574219,65.33503723144531,58.13172149658203,107.27055358886719,72.60855102539062,0.0,0.0,0.0,15.598584175109863,13.935108184814453,916.673095703125,2.0939948558807373,0.0,2.0939948558807373,0.31584879755973816,0.0,0.31584879755973816,0.6884168386459351,0.0,0.037162162363529205,0.3385004980710058,0.743468341801206,0.3231269104504172,,,0.017016517936686168,0.015201829583670355,2
worlds_l_car_launch,oracle,19,279,0.544921875,166.37551879882812,91.63667297363281,85.58175659179688,123.80223083496094,82.71440887451172,0.0,0.0,0.0,29.08026123046875,27.53662872314453,1136.4609375,2.410567283630371,0.0,2.410567283630371,0.6268548965454102,0.0,0.6268548965454102,0.65464186668396,0.0,0.06989247351884842,0.4856108806772378,0.5507821922072244,0.33188272685669806,,,0.025588438872734022,0.024230158569039713,2
worlds_l_car_launch,oracle,20,266,0.51953125,162.65606689453125,115.12152862548828,113.2088394165039,152.21795654296875,113.95882415771484,0.0,0.0,0.0,28.68158721923828,26.940078735351562,1204.106201171875,2.613617181777954,0.0,2.613617181777954,0.6268506646156311,0.0,0.6268506646156311,0.7068275809288025,0.0,0.0714285746216774,0.303998666770233,0.7077604347837507,0.2513444093861157,,,0.023819815221717517,0.02237350717829757,2
worlds_l_car_launch,oracle,21,256,0.5,101.88752746582031,70.69966125488281,65.14231872558594,111.3092041015625,76.13426208496094,0.0,0.0,0.0,32.12338638305664,30.450862884521484,1420.62841796875,2.8623456954956055,0.0,2.8623456954956055,0.5993043184280396,0.0,0.5993043184280396,0.6088772416114807,0.0,0.08203125,0.3606448174194933,0.6938990768875029,0.3160110819273012,,,0.022612096151777297,0.021434783719208497,2
worlds_l_car_launch,oracle,22,249,0.486328125,124.35916900634766,94.29875183105469,90.86674499511719,122.81170654296875,91.05537414550781,0.0,0.0,0.0,30.702281951904297,27.73120880126953,1448.808837890625,3.0057260990142822,0.0,3.0057260990142822,0.5417910814285278,0.0,0.5417910814285278,0.5821474194526672,0.0,0.08433734625577927,0.26932010143555174,0.7582774361112159,0.2585774051299433,,,0.021191396096537415,0.019140695498271833,2
worlds_l_car_launch,oracle,23,238,0.46484375,164.95166015625,138.66944885253906,112.59261322021484,154.6995849609375,119.15606689453125,0.0,0.0,0.0,37.04841232299805,34.142242431640625,1640.88427734375,3.1822972297668457,0.0,3.1822972297668457,0.8700112104415894,0.0,0.8700112104415894,0.6442251205444336,0.0,0.1260504275560379,0.31742055149028625,0.840667191352817,0.2297583285396737,,,0.022578321234798904,0.020807221388524613,2
worlds_l_car_launch,oracle,24,235,0.458984375,178.61737060546875,136.90765380859375,121.68256378173828,178.61737060546875,121.68257141113281,0.0,0.0,0.0,42.10066223144531,39.1608772277832,1804.052734375,3.4783318042755127,0.0,3.4783318042755127,0.736466646194458,0.0,0.736466646194458,0.6103507876396179,0.0,0.12127659469842911,0.31875291093321745,0.7664856634296576,0.31875286821959725,,,0.02333671373859853,0.021707168799225917,2
