level,sigma,k,n,chunk,pred,lin,lin_clip,chunk_lin,floor,dev,rho,rho_clip,rho_total,rel
worlds/l/hard_lunar_lander.json,0.4,7,869,0.24228250980377197,0.23208113014698029,0.17665472626686096,0.17187285423278809,0.18870335817337036,0.08167703449726105,0.7105489373207092,0.23882339699490862,0.25942770907768953,0.2708729721764228,0.9578946921713254
worlds/l/mjc_half_cheetah.json,0.05,1,1004,0.26947927474975586,0.0025940528139472008,0.00012112315016565844,0.00012112315016565844,0.2675602436065674,0.2691879868507385,0.09639710932970047,0.9533073692584719,0.9533073692584719,0.9995505288847235,0.009626168158408816
worlds/l/mjc_half_cheetah.json,0.05,2,996,0.32905393838882446,0.00938819907605648,0.0028573221061378717,0.0027531287632882595,0.3185107409954071,0.3240041732788086,0.14895649254322052,0.6956474737071626,0.7067458049212232,0.9913165539968054,0.028530881964290534
worlds/l/mjc_half_cheetah.json,0.05,3,978,0.3624798059463501,0.014975573867559433,0.002173965098336339,0.002204310381785035,0.355049192905426,0.36520299315452576,0.21865616738796234,0.8548326015709053,0.8528062829992724,0.9940025207951637,0.04131422943262097
worlds/l/mjc_half_cheetah.json,0.05,4,955,0.4875582158565521,0.03087352216243744,0.009873195551335812,0.009873195551335812,0.4727117121219635,0.49150967597961426,0.3457772433757782,0.6802050799585113,0.6802050799585113,0.979749709408567,0.06332274005104849
worlds/l/mjc_half_cheetah.json,0.05,5,947,0.5994197726249695,0.09110719710588455,0.027287974953651428,0.027814289554953575,0.5643551349639893,0.6436967253684998,0.4480360746383667,0.7004849691299644,0.6947080972908444,0.9544760179762634,0.1519923120101784
worlds/l/mjc_half_cheetah.json,0.05,6,931,0.5431255102157593,0.058702901005744934,0.020868605002760887,0.020715903490781784,0.49131256341934204,0.5363786816596985,0.5133307576179504,0.6445047068335075,0.6471059668966883,0.9615768278045516,0.1080834906510374
worlds/l/mjc_half_cheetah.json,0.05,7,918,0.5565623044967651,0.08717402070760727,0.03735484182834625,0.03700140491127968,0.5402526259422302,0.5515690445899963,0.6627606153488159,0.5714911217226157,0.5755455052900784,0.9328829108142315,0.15662940160208774
worlds/l/mjc_half_cheetah.json,0.1,1,1004,0.2630825638771057,0.010102585889399052,0.001523788901977241,0.001523788901977241,0.26160550117492676,0.2691879868507385,0.18493252992630005,0.849168428889459,0.849168428889459,0.9942079441544098,0.03840081889318325
worlds/l/mjc_half_cheetah.json,0.1,2,996,0.3443877398967743,0.0341622456908226,0.010944613255560398,0.010835190303623676,0.3178972601890564,0.3240041732788086,0.2949986755847931,0.6796284016392817,0.682831439077951,0.9682200845510909,0.09919704371898455
worlds/l/mjc_half_cheetah.json,0.1,3,976,0.35432732105255127,0.053254786878824234,0.02246740274131298,0.02246740274131298,0.3343678414821625,0.3655543625354767,0.4187498390674591,0.5781148689518703,0.5781148689518703,0.9365913904844476,0.1502982799086099
worlds/l/mjc_half_cheetah.json,0.1,4,955,0.4824322462081909,0.08588379621505737,0.03010857291519642,0.030003778636455536,0.4437268078327179,0.49150967597961426,0.5808565616607666,0.6494266178010689,0.6506468046507334,0.9375900488579629,0.1780225034501419
worlds/l/mjc_half_cheetah.json,0.1,5,947,0.5596536993980408,0.17022863030433655,0.08837713301181793,0.0889950767159462,0.5390952229499817,0.6436967253684998,0.6988654136657715,0.48083273152221007,0.4772026505950271,0.8420860380144441,0.30416779248923603
worlds/l/mjc_half_cheetah.json,0.1,6,931,0.5582074522972107,0.14462539553642273,0.06872484087944031,0.06829556077718735,0.48557034134864807,0.5363786816596985,0.8163484334945679,0.5248079313834442,0.5277761521489657,0.8768829749645681,0.25908897299962724
worlds/l/mjc_half_cheetah.json,0.1,7,916,0.5398947596549988,0.13347171247005463,0.04841857776045799,0.047107405960559845,0.5097935199737549,0.5527704358100891,0.9259249567985535,0.6372371578635356,0.6470607510102282,0.9103184891229575,0.2472180181103168
worlds/l/mjc_half_cheetah.json,0.2,1,1004,0.2848588824272156,0.05534028261899948,0.026514632627367973,0.026514632627367973,0.26804158091545105,0.2691879868507385,0.3739294111728668,0.520880064709591,0.520880064709591,0.906920112859241,0.19427262421118113
worlds/l/mjc_half_cheetah.json,0.2,2,996,0.3828108310699463,0.08295673877000809,0.030621567741036415,0.031131280586123466,0.3147432506084442,0.3240041732788086,0.5375651717185974,0.6308730526891537,0.6247287315327954,0.9200086171662125,0.2167042623588945
worlds/l/mjc_half_cheetah.json,0.2,3,977,0.4135386049747467,0.21211251616477966,0.11032722145318985,0.1100650504231453,0.32325467467308044,0.36501479148864746,0.717546284198761,0.4798646329409335,0.48110063275266024,0.7332117966110392,0.5129207131163307
worlds/l/mjc_half_cheetah.json,0.2,4,953,0.525232195854187,0.23288890719413757,0.1292436271905899,0.12356607615947723,0.43290209770202637,0.4916842579841614,0.9841187596321106,0.4450417207597971,0.46942051621002356,0.7539304935783677,0.44340181167947923
worlds/l/mjc_half_cheetah.json,0.2,5,945,0.6374694108963013,0.3448670506477356,0.19214260578155518,0.1910017430782318,0.5609015822410583,0.6447816491127014,1.1298515796661377,0.44285020728808555,0.44615833052334564,0.6985853713178223,0.5409938810441777
worlds/l/mjc_half_cheetah.json,0.2,6,928,0.5981775522232056,0.2638091742992401,0.14787887036800385,0.14660878479480743,0.4690992832183838,0.5377541184425354,1.2739959955215454,0.4394475826672196,0.44426199284294665,0.7527843199424776,0.4410215216514873
worlds/l/mjc_half_cheetah.json,0.2,7,914,0.5975068807601929,0.26577228307724,0.11935735493898392,0.1165703758597374,0.4843560457229614,0.5534323453903198,1.3863694667816162,0.5509036775505454,0.5613900196437747,0.8002410369113597,0.44480204602682505
worlds/l/mjc_half_cheetah.json,0.4,1,1004,0.3696233630180359,0.1900320202112198,0.11190609633922577,0.1126580536365509,0.30174699425697327,0.2691879868507385,0.7209489941596985,0.41111978805023164,0.4071627849278666,0.6972429030852001,0.514123400262302
worlds/l/mjc_half_cheetah.json,0.4,2,995,0.5117450952529907,0.2884937524795532,0.1771230399608612,0.1744631975889206,0.3823773264884949,0.3235341012477875,1.0363744497299194,0.3860420253869634,0.39526178265754464,0.653884245098046,0.563745026880875
worlds/l/mjc_half_cheetah.json,0.4,3,973,0.6779748797416687,0.6548328995704651,0.4640657603740692,0.4592546820640564,0.523858904838562,0.3654332756996155,1.336511254310608,0.2913218613810161,0.2986688934454842,0.3155118659397913,0.9658660212012258
worlds/l/mjc_half_cheetah.json,0.4,4,953,0.7828167676925659,0.7780642509460449,0.48440131545066833,0.4840966463088989,0.5511972904205322,0.4895651936531067,1.6794617176055908,0.3774276162133309,0.37781918945602766,0.38120728190520015,0.9939289538207906
worlds/l/mjc_half_cheetah.json,0.4,5,943,0.8744521737098694,0.8331974744796753,0.6258986592292786,0.620223343372345,0.7731867432594299,0.6375362873077393,1.9113173484802246,0.24879914017964722,0.25561062968935533,0.28423911787662537,0.9528222349140368
worlds/l/mjc_half_cheetah.json,0.4,6,925,0.9904397130012512,0.8498853445053101,0.6347147226333618,0.633596658706665,0.8068034052848816,0.522243082523346,2.01834774017334,0.2531760587037677,0.25449160548184235,0.35915865014132364,0.8580889208591703
worlds/l/mjc_half_cheetah.json,0.4,7,902,0.9207529425621033,0.7014160752296448,0.5239114761352539,0.515048623085022,0.7623337507247925,0.5528040528297424,2.1271631717681885,0.25306605503199453,0.26570171218788474,0.4309966855197783,0.7617853202596042
worlds/l/mjc_swimmer.json,0.05,1,1023,0.1480148434638977,0.00390974385663867,0.0017383645754307508,0.0017383645754307508,0.1441473811864853,0.14608240127563477,0.12017996609210968,0.5553763522183068,0.5553763522183068,0.9882554713111948,0.026414539009341285
worlds/l/mjc_swimmer.json,0.05,2,1020,0.2308732271194458,0.02830399200320244,0.012336215004324913,0.01204293966293335,0.22176535427570343,0.24003973603248596,0.2650398313999176,0.5641528232862297,0.5745144479418042,0.94656714787487,0.1225953842996223
worlds/l/mjc_swimmer.json,0.05,3,1019,0.3110118508338928,0.053340304642915726,0.033926963806152344,0.0336197093129158,0.30063745379447937,0.3261643350124359,0.4690835773944855,0.36395256770138684,0.36971283651300013,0.8909142410001853,0.17150569825522197
worlds/l/mjc_swimmer.json,0.05,4,1008,0.3542071580886841,0.10509735345840454,0.08072248101234436,0.07880868762731552,0.30092093348503113,0.3683215081691742,0.6878296136856079,0.23192660560864908,0.2501363256639336,0.7721037557571505,0.2967115459368863
worlds/l/mjc_swimmer.json,0.05,5,1006,0.43543320894241333,0.1766836941242218,0.12229150533676147,0.11794637143611908,0.3852247893810272,0.4167271554470062,0.845389723777771,0.3078506426813703,0.33244336993999013,0.7191497965123401,0.40576531715014064
worlds/l/mjc_swimmer.json,0.05,6,998,0.46358105540275574,0.2483675181865692,0.17827707529067993,0.1698300540447235,0.4079420268535614,0.4406000077724457,1.0522140264511108,0.2822045467444684,0.31621471565718096,0.6154349423623574,0.5357585589229684
worlds/l/mjc_swimmer.json,0.05,7,988,0.4666997492313385,0.2572489380836487,0.1760382354259491,0.17405499517917633,0.3626764714717865,0.44962379336357117,1.1898669004440308,0.31568916576554573,0.3233985863040588,0.6228019498277282,0.5512086486168924
worlds/l/mjc_swimmer.json,0.1,1,1024,0.154091015458107,0.02158733457326889,0.01064852625131607,0.01064852625131607,0.14060699939727783,0.14667251706123352,0.21865051984786987,0.5067234347448387,0.5067234347448387,0.9308945676056557,0.14009469993490878
worlds/l/mjc_swimmer.json,0.1,2,1020,0.2258756309747696,0.06319475919008255,0.02543722651898861,0.026047080755233765,0.21561212837696075,0.24003973603248596,0.45527273416519165,0.5974788598770293,0.5878284672802194,0.8873839271230195,0.27977679095954106
worlds/l/mjc_swimmer.json,0.1,3,1017,0.3200525641441345,0.1104581207036972,0.064874067902565,0.06289604306221008,0.2879491448402405,0.3268045485019684,0.7042180299758911,0.41268177034634657,0.4305892345305413,0.7973018336033415,0.34512493595880955
worlds/l/mjc_swimmer.json,0.1,4,1007,0.3604223430156708,0.14360933005809784,0.09435651451349258,0.09199681878089905,0.3065812885761261,0.36765122413635254,0.9437870383262634,0.3429638974339605,0.35939525138317063,0.7382057013335879,0.398447357221286
worlds/l/mjc_swimmer.json,0.1,5,1003,0.4178265333175659,0.18749631941318512,0.12068455666303635,0.11794505268335342,0.36410343647003174,0.41792958974838257,1.171685814857483,0.3563363961450138,0.3709473708471138,0.7111610990695247,0.448742012443427
worlds/l/mjc_swimmer.json,0.1,6,995,0.4346778988838196,0.3223719298839569,0.19478127360343933,0.19126829504966736,0.3534126281738281,0.44185829162597656,1.3054052591323853,0.39578711560415925,0.40668439985293525,0.5518951524712777,0.7416340483649027
worlds/l/mjc_swimmer.json,0.1,7,985,0.4596368074417114,0.32781413197517395,0.23956716060638428,0.2374362051486969,0.3659294545650482,0.44791579246520996,1.4298583269119263,0.2691981911733836,0.2756986902362146,0.47879030415386203,0.7132025257066592
worlds/l/mjc_swimmer.json,0.2,1,1024,0.16223002970218658,0.048300206661224365,0.021560896188020706,0.021039670333266258,0.13986994326114655,0.14667251706123352,0.39790409803390503,0.5536065437722051,0.5643979231634011,0.8670967623713004,0.29772667088757465
worlds/l/mjc_swimmer.json,0.2,2,1020,0.23685868084430695,0.13082335889339447,0.06050712987780571,0.061008941382169724,0.22072522342205048,0.24003973603248596,0.7175429463386536,0.537489861217278,0.533654066840733,0.7445433299631583,0.5523266380909547
worlds/l/mjc_swimmer.json,0.2,3,1017,0.38131800293922424,0.21345125138759613,0.1449642926454544,0.14166317880153656,0.29428669810295105,0.3268045485019684,1.0395764112472534,0.3208552692801012,0.3363206920520835,0.619833599441778,0.5597722891190551
worlds/l/mjc_swimmer.json,0.2,4,1007,0.36996695399284363,0.2988765835762024,0.2107277810573578,0.2038922756910324,0.30676716566085815,0.36765122413635254,1.3032546043395996,0.29493378659546254,0.3178044487414736,0.4304145849160519,0.8078467018488998
worlds/l/mjc_swimmer.json,0.2,5,1004,0.45130646228790283,0.38569748401641846,0.2737601697444916,0.26334401965141296,0.3805135190486908,0.4174663722515106,1.492283821105957,0.2902204938084634,0.3172265037637557,0.39340516340789466,0.8546243323464083
worlds/l/mjc_swimmer.json,0.2,6,996,0.4693238139152527,0.4360208511352539,0.2900717854499817,0.2826332449913025,0.38287946581840515,0.4414494037628174,1.5948530435562134,0.334729555490911,0.35178961222744487,0.3819367846900671,0.9290405434529849
worlds/l/mjc_swimmer.json,0.2,7,987,0.4868551790714264,0.4034566581249237,0.3225668966770172,0.3057200014591217,0.3843769133090973,0.4486258924007416,1.7171961069107056,0.2004918243854097,0.2422482184828375,0.33744795055431975,0.8286995301034534
worlds/l/mjc_swimmer.json,0.4,1,1024,0.18651437759399414,0.12072992324829102,0.08952077478170395,0.0853981226682663,0.15918517112731934,0.14667251706123352,0.652938187122345,0.2585038375482347,0.2926515616792199,0.5200328471375358,0.6472955318817126
worlds/l/mjc_swimmer.json,0.4,2,1020,0.29057249426841736,0.25171929597854614,0.1333153396844864,0.13021162152290344,0.23498296737670898,0.24003973603248596,1.0946391820907593,0.4703809290176596,0.4827110054606172,0.5411976621526473,0.8662874186089327
worlds/l/mjc_swimmer.json,0.4,3,1016,0.3788756728172302,0.3504309356212616,0.27317753434181213,0.2647881507873535,0.33330196142196655,0.3261313736438751,1.4033259153366089,0.22045257260889584,0.2443927636756048,0.2789784250054157,0.9249232947988973
worlds/l/mjc_swimmer.json,0.4,4,1008,0.4120290279388428,0.46530020236968994,0.3466756343841553,0.33996739983558655,0.37065714597702026,0.3683215081691742,1.6246142387390137,0.25494200815172907,0.2693590114420885,0.1586135663344279,1.129289857797966
worlds/l/mjc_swimmer.json,0.4,5,1002,0.5193043351173401,0.5551927089691162,0.413689523935318,0.39726021885871887,0.4416170120239258,0.41829878091812134,1.7616719007492065,0.25487219617228374,0.2844642726012143,0.20337748799681743,1.0691085581707438
worlds/l/mjc_swimmer.json,0.4,6,996,0.5576679110527039,0.6433665156364441,0.4836854040622711,0.4733753502368927,0.4697617292404175,0.4414152503013611,1.877852439880371,0.24819618008284128,0.26422134392771324,0.1326640918800165,1.153673185932409
worlds/l/mjc_swimmer.json,0.4,7,985,0.5474502444267273,0.5655035376548767,0.4571697413921356,0.43761804699897766,0.4399242699146271,0.44726988673210144,1.9681980609893799,0.19157050141896115,0.22614445735606836,0.16491088268511156,1.0329770484385377
worlds/l/mjc_walker.json,0.05,1,1016,0.9287207722663879,0.008437929674983025,0.0016749618807807565,0.0016749618807807565,0.906356692314148,0.9153739213943481,0.06577096879482269,0.8014961080148933,0.8014961080148933,0.9981964849599592,0.00908553994586733
worlds/l/mjc_walker.json,0.05,2,1012,0.8865488171577454,0.045978523790836334,0.0037271289620548487,0.004342401400208473,0.8105202913284302,0.8439130783081055,0.16215884685516357,0.9189376114159263,0.9055558760441559,0.9957959123176049,0.05186237114188748
worlds/l/mjc_walker.json,0.05,3,1000,0.8421838879585266,0.035322561860084534,0.016494102776050568,0.016494102776050568,0.7861594557762146,0.8584668636322021,0.2943001389503479,0.533043417366356,0.533043417366356,0.9804150815375575,0.04194162624709818
worlds/l/mjc_walker.json,0.05,4,988,0.9928109645843506,0.11175742745399475,0.048817675560712814,0.05148907005786896,0.841026246547699,0.8838702440261841,0.40292808413505554,0.5631818244849207,0.5392783170580355,0.9508288311651042,0.11256667325464423
worlds/l/mjc_walker.json,0.05,5,984,1.0844109058380127,0.3067193925380707,0.2411448061466217,0.23752114176750183,0.9713757634162903,0.9374274015426636,0.5480208992958069,0.21379341504567473,0.22560768068155268,0.7776259858247465,0.282844252936615
worlds/l/mjc_walker.json,0.05,6,980,0.7866578102111816,0.2739292085170746,0.17519336938858032,0.17351806163787842,0.6567859649658203,0.6355488300323486,0.6484606266021729,0.36044290297848924,0.3665587449501112,0.7772940570671396,0.34821901589401005
worlds/l/mjc_walker.json,0.05,7,967,0.722771406173706,0.26553505659103394,0.1803908497095108,0.18211877346038818,0.6181599497795105,0.8536831736564636,0.7783556580543518,0.32065147244440384,0.3141441442857018,0.7504178386573349,0.3673845621491244
worlds/l/mjc_walker.json,0.1,1,1016,0.9148825407028198,0.029062466695904732,0.0038533455226570368,0.0038588601164519787,0.8925049901008606,0.9153739213943481,0.1166306883096695,0.8674116150230282,0.8672218653416731,0.995788152739589,0.03176633655461249
worlds/l/mjc_walker.json,0.1,2,1012,0.8742033839225769,0.07813086360692978,0.02461508847773075,0.025934377685189247,0.7582530379295349,0.8439130783081055,0.2934477925300598,0.6849505132623732,0.6680648787441662,0.971842835511249,0.0893737830850691
worlds/l/mjc_walker.json,0.1,3,1000,0.8909012675285339,0.10821134597063065,0.06450817734003067,0.06448403745889664,0.742168128490448,0.8584668636322021,0.48189476132392883,0.40386863538746975,0.4040917162568325,0.9275922263316742,0.12146278147164588
worlds/l/mjc_walker.json,0.1,4,988,1.0722954273223877,0.23715925216674805,0.11666545271873474,0.12201666831970215,0.8431727886199951,0.8838702440261841,0.646213710308075,0.508071257381489,0.4855074503527633,0.8912002702370388,0.22116969458589852
worlds/l/mjc_walker.json,0.1,5,984,1.0453195571899414,0.40151187777519226,0.31726786494255066,0.3136448860168457,0.9301728010177612,0.9374274015426636,0.7885957956314087,0.2098169879791454,0.2188403298184458,0.6964872007221988,0.38410443487209617
worlds/l/mjc_walker.json,0.1,6,979,0.7785819172859192,0.3112137019634247,0.18166016042232513,0.18513354659080505,0.630327045917511,0.6361978054046631,0.8677917122840881,0.41628482526237,0.40512405005688723,0.7666781665626407,0.39971863596356483
worlds/l/mjc_walker.json,0.1,7,964,0.8427178263664246,0.327914297580719,0.20206305384635925,0.1978129893541336,0.6288707852363586,0.856313169002533,1.0374640226364136,0.38379309674162754,0.39675399696336755,0.7602245407367239,0.3891151786768275
worlds/l/mjc_walker.json,0.2,1,1016,0.9236246943473816,0.06440825760364532,0.01917298510670662,0.020001543685793877,0.8710898756980896,0.9153739213943481,0.2235473245382309,0.7023210094473743,0.6894568424924781,0.97924158456996,0.06973423079506895
worlds/l/mjc_walker.json,0.2,2,1012,0.9121303558349609,0.20364245772361755,0.11420832574367523,0.11639565974473953,0.8175357580184937,0.8439130783081055,0.48507827520370483,0.43917232673218787,0.4284312758456731,0.8747894694951477,0.22326025706841426
worlds/l/mjc_walker.json,0.2,3,1000,0.9170203804969788,0.2570611834526062,0.18674731254577637,0.18599316477775574,0.7693010568618774,0.8584668636322021,0.7315970063209534,0.27352970978519375,0.2764634384714607,0.7963542397557525,0.2803222141183951
worlds/l/mjc_walker.json,0.2,4,988,1.2704417705535889,0.55305415391922,0.3937479257583618,0.3949626386165619,0.9815017580986023,0.8838702440261841,0.885414183139801,0.2880481541128189,0.2858517817511035,0.6900700725647677,0.4353242838341416
worlds/l/mjc_walker.json,0.2,5,983,1.0833892822265625,0.48777613043785095,0.4080928564071655,0.40618085861206055,1.0243127346038818,0.9383687973022461,1.0783064365386963,0.163360339012813,0.167280165498354,0.6233183555513302,0.45023163736250194
worlds/l/mjc_walker.json,0.2,6,979,0.7933211326599121,0.40222683548927307,0.24306637048721313,0.24204705655574799,0.6114791631698608,0.6361978054046631,1.1493048667907715,0.3956982751000575,0.39823245194140433,0.6936091067280152,0.5070164135684296
worlds/l/mjc_walker.json,0.2,7,966,0.7807653546333313,0.49846547842025757,0.35990139842033386,0.3522382080554962,0.623202919960022,0.8545458912849426,1.287118673324585,0.27798129659663207,0.29335485945423234,0.539040255456323,0.6384318610734855
worlds/l/mjc_walker.json,0.4,1,1016,0.8932635188102722,0.17868423461914062,0.08441020548343658,0.08627640455961227,0.8272985219955444,0.9153739213943481,0.41905733942985535,0.5276012701212613,0.5171571529883008,0.9055035790604529,0.20003529849414223
worlds/l/mjc_walker.json,0.4,2,1012,0.825303852558136,0.43991419672966003,0.25309574604034424,0.25625550746917725,0.6344535946846008,0.8439130783081055,0.79892897605896,0.42467020177600934,0.41748752512605625,0.6933302258848771,0.533033010043621
worlds/l/mjc_walker.json,0.4,3,1000,1.0754311084747314,0.4288620948791504,0.33762288093566895,0.33741796016693115,0.8756494522094727,0.8584668636322021,1.0997921228408813,0.2127472094944457,0.21322503388411462,0.6860581042568923,0.3987815597852654
worlds/l/mjc_walker.json,0.4,4,988,1.3892402648925781,0.7774426341056824,0.5789403319358826,0.5824534296989441,0.9795094728469849,0.8838702440261841,1.3028234243392944,0.2553272659122219,0.25080847879025925,0.5832683902372722,0.5596171186168416
worlds/l/mjc_walker.json,0.4,5,984,1.3259295225143433,0.869273841381073,0.7393969893455505,0.7293301820755005,1.19430673122406,0.9374274015426636,1.508646845817566,0.14940844398259878,0.16098915283500848,0.44235573852866517,0.6555958115576762
worlds/l/mjc_walker.json,0.4,6,978,0.8728291988372803,0.7397409677505493,0.516920804977417,0.512249767780304,0.7199432253837585,0.6322181820869446,1.5899224281311035,0.3012137660169043,0.30752818876858323,0.40776407839469464,0.8475208766342586
worlds/l/mjc_walker.json,0.4,7,964,1.0122220516204834,0.9018827676773071,0.6766219139099121,0.6720203757286072,0.827800452709198,0.8562948703765869,1.6638895273208618,0.24976733322838385,0.25486947992218933,0.33154794165302304,0.8909930051745738
worlds/l/h17_unicycle.json,0.05,1,1024,0.08053126931190491,0.008377430029213428,0.0037644661497324705,0.0037644661497324705,0.0749252513051033,0.07599816471338272,0.026478221639990807,0.5506418869981391,0.5506418869981391,0.9532546030641544,0.10402704565312242
worlds/l/h17_unicycle.json,0.05,2,1012,0.11333302408456802,0.01167374663054943,0.00742171797901392,0.00742171797901392,0.1068938672542572,0.12107493728399277,0.030430816113948822,0.36423855905937086,0.36423855905937086,0.934514074437157,0.10300392780341405
worlds/l/h17_unicycle.json,0.05,3,992,0.2060329169034958,0.03197802975773811,0.016240494325757027,0.016275102272629738,0.18688102066516876,0.21711556613445282,0.032829493284225464,0.49213586800709275,0.4910536266327836,0.9211752443743543,0.15520835329781976
worlds/l/h17_unicycle.json,0.05,4,972,0.16380172967910767,0.038808226585388184,0.019262738525867462,0.01675434224307537,0.15302251279354095,0.1733761876821518,0.03695790469646454,0.5036429071685502,0.5682785914937014,0.8824021054991072,0.23692195840309271
worlds/l/h17_unicycle.json,0.05,5,955,0.17254392802715302,0.02139442041516304,0.013086902908980846,0.01224749069660902,0.16878259181976318,0.18615907430648804,0.03920557722449303,0.38830299419068814,0.4275380936270301,0.9241532109613189,0.12399404986187765
worlds/l/h17_unicycle.json,0.05,6,948,0.3183142840862274,0.07861025631427765,0.04840203747153282,0.04851179197430611,0.29896971583366394,0.3861846625804901,0.040121834725141525,0.3842783405001853,0.3828821549651261,0.8479426155490362,0.24695799165890744
worlds/l/h17_unicycle.json,0.05,7,932,0.34627100825309753,0.06623927503824234,0.02444523014128208,0.024305380880832672,0.2887105643749237,0.3165159523487091,0.042832355946302414,0.6309556509009351,0.633066924920294,0.9294043406503888,0.19129315899824484
worlds/l/h17_unicycle.json,0.1,1,1024,0.08500128984451294,0.021044274792075157,0.012270400300621986,0.012270400300621986,0.07208725064992905,0.07599816471338272,0.04638855159282684,0.41692453544453967,0.41692453544453967,0.8556445399467774,0.24757594655998766
worlds/l/h17_unicycle.json,0.1,2,1012,0.11445954442024231,0.04031790792942047,0.03295091539621353,0.03295091539621353,0.10697522014379501,0.12107493728399277,0.05663743242621422,0.18272258932937224,0.18272258932937224,0.7121173637103336,0.3522459235150529
worlds/l/h17_unicycle.json,0.1,3,991,0.2048877477645874,0.08328375220298767,0.03989605978131294,0.04157108813524246,0.1623023897409439,0.21733462810516357,0.06708395481109619,0.5209622678373785,0.5008499612995203,0.8052784501923812,0.4064847855064487
worlds/l/h17_unicycle.json,0.1,4,972,0.17560656368732452,0.07854925841093063,0.054467424750328064,0.049624696373939514,0.15520431101322174,0.1733761876821518,0.06868863105773926,0.3065825718508811,0.36823469275384124,0.6898326371939616,0.4473025196870839
worlds/l/h17_unicycle.json,0.1,5,956,0.1886667162179947,0.08428145945072174,0.05356341600418091,0.04838646948337555,0.16120299696922302,0.18596434593200684,0.07602690160274506,0.3644697617570477,0.42589426193234725,0.7160950427403892,0.44672139919655385
worlds/l/h17_unicycle.json,0.1,6,948,0.31995341181755066,0.16890697181224823,0.10260368138551712,0.10292396694421768,0.2747681140899658,0.3861846625804901,0.07821043580770493,0.3925432426817278,0.3906470180601853,0.6793168080232082,0.5279111444780131
worlds/l/h17_unicycle.json,0.1,7,932,0.3210880160331726,0.15690550208091736,0.09993110597133636,0.08630859106779099,0.2695280909538269,0.3165159523487091,0.08880612999200821,0.36311279944917974,0.44993266696740186,0.6887734796025144,0.48866819764680025
worlds/l/h17_unicycle.json,0.2,1,1024,0.12642012536525726,0.0871879905462265,0.07884587347507477,0.07372201234102249,0.12664151191711426,0.07599816471338272,0.08656784892082214,0.09567965747219276,0.15444762656921696,0.3763186577511245,0.6896685974192799
worlds/l/h17_unicycle.json,0.2,2,1012,0.1478959619998932,0.10099776089191437,0.10640043765306473,0.10522487014532089,0.156879261136055,0.12107493728399277,0.11274491250514984,-0.053493035028095104,-0.04185349473173261,0.2805723955252979,0.6828973524780028
worlds/l/h17_unicycle.json,0.2,3,989,0.23446010053157806,0.21135564148426056,0.11858879029750824,0.12260506302118301,0.1701592057943344,0.21777404844760895,0.12944777309894562,0.43891353235376296,0.41991109316893593,0.4942048134047601,0.9014567553501254
worlds/l/h17_unicycle.json,0.2,4,971,0.2536487579345703,0.2248554676771164,0.16851383447647095,0.16295219957828522,0.21441550552845,0.17355453968048096,0.1425684094429016,0.250568215141425,0.275302480915082,0.33564100274467046,0.8864836142234086
worlds/l/h17_unicycle.json,0.2,5,954,0.2339508980512619,0.19120225310325623,0.135732963681221,0.13175511360168457,0.2035539448261261,0.18635421991348267,0.1514700949192047,0.2901079277140095,0.3109123377822751,0.41982285679672826,0.8172751406210083
worlds/l/h17_unicycle.json,0.2,6,948,0.3060338795185089,0.39251357316970825,0.2642401158809662,0.2598802149295807,0.267207533121109,0.3861846625804901,0.16417446732521057,0.32680005497104525,0.33790769875563476,0.1365658067116554,1.2825820911961123
worlds/l/h17_unicycle.json,0.2,7,932,0.37926676869392395,0.351819783449173,0.27683359384536743,0.2711472809314728,0.3310757875442505,0.3165159523487091,0.17564637959003448,0.21313806991936457,0.22930064286551088,0.27008212504698026,0.927631452290772
worlds/l/h17_unicycle.json,0.4,1,1024,0.17407509684562683,0.15031811594963074,0.1417536437511444,0.13398171961307526,0.15859851241111755,0.07599816471338272,0.17517545819282532,0.05697564890552609,0.10867882579122767,0.18567534173567468,0.8635245286287891
worlds/l/h17_unicycle.json,0.4,2,1012,0.20041149854660034,0.19786937534809113,0.2141440212726593,0.2018825262784958,0.23049679398536682,0.12107493728399277,0.22120173275470734,-0.08224944307797943,-0.020281819373739518,-0.06852163087272078,0.9873154823104219
worlds/l/h17_unicycle.json,0.4,3,988,0.26376792788505554,0.35249099135398865,0.20267446339130402,0.2132195234298706,0.20626407861709595,0.21799443662166595,0.24776187539100647,0.42502228890221927,0.3951064604208703,0.23161824480940973,1.3363678980243447
worlds/l/h17_unicycle.json,0.4,4,971,0.40039923787117004,0.4893118441104889,0.39174988865852356,0.3804830312728882,0.35778501629829407,0.17355453968048096,0.268724650144577,0.1993860492572409,0.22241197336115714,0.021601812377648577,1.2220598788150712
worlds/l/h17_unicycle.json,0.4,5,953,0.3385262191295624,0.3690491020679474,0.28790077567100525,0.2778792679309845,0.3186250329017639,0.18654975295066833,0.3035989999771118,0.219884904047271,0.24703984815597024,0.14954659520532299,1.0901640145240956
worlds/l/h17_unicycle.json,0.4,6,946,0.4892094135284424,0.7309392690658569,0.5207418203353882,0.5079905986785889,0.44682180881500244,0.387001097202301,0.31920450925827026,0.2875717007229641,0.30501668171720653,-0.0644558463818532,1.4941234752494403
